sample_number,start_x,start_y,start_yaw,final_x,final_y,final_yaw
1,-4.320794130513313,-4.258461877293238,3.545702985814684,-2.013843965358326,-0.3780820089402219,3.985192753538494
2,3.7648539319431666,1.0547878074324721,5.877755523107969,2.5999853725583506,-0.820997948108988,5.918367565397708
3,2.227111842650496,3.665703834707033,5.199092787632091,-3.3220384826768212,-1.9763201044818643,4.841693652815049
4,3.7603113303260276,-1.1087467626785985,1.449215954967497,-1.2892501448450355,-0.35593782875507785,1.7800171394429527
5,2.527814853690926,1.4019467835900334,5.109538992845755,1.3492233054582412,-2.9811521277494935,3.679656515201684
6,3.604408317455311,0.7544731656150887,2.6286195934201393,1.4452059221618576,4.353887439229066,2.8744425441926973
7,-3.5050043062829594,-2.095647218189961,0.049480159075034814,0.6553164304964962,4.1288939048227,1.035349146856998
8,3.607369841713604,0.6358402382290373,0.2984404018908373,-3.6333232683759533,2.4077579208656843,0.12124764057988695
9,3.145503533269011,1.6478857822272994,4.265260694888309,-3.266477435954358,-2.193324726434253,3.8048980985078824
10,4.433965534546072,-1.534623042261869,0.6654239514024375,-4.2714897702325025,1.6114117589893269,4.073197434002587
