sample_number,start_x,start_y,start_yaw,final_x,final_y,final_yaw
1,-2.5186434276563285,0.47535812763102747,0.78764902528930958,-4.2290970372721004,-4.4555051768762528,3.6673858662537473
2,-2.1345724692293166,0.99103196505845759,4.2795419803845363,-2.7103831336298114,4.5940701952461946,6.1074785014251969
3,2.6599205829905381,-1.2581273996633335,3.4823792440469337,-2.3189498633312078,0.91523611468019972,2.1638528732381817
4,-0.46116994978613057,-3.7277034325231941,3.3942211378200486,4.266297940548947,-0.011978746356494874,4.4000764011836004
5,-3.8423601772072233,-0.26664946722025018,6.1836325986835785,-2.6108010928065051,1.9097978650005967,5.9350679113158193
6,0.90852983556174305,1.3204638905190293,4.5830730056276412,2.4473955595359858,-2.034425455985537,3.9150618629724527
7,1.0101073692762155,-1.9523403695585206,4.5903633554141576,4.2027062829670641,-4.4333232084885239,0.28951459924133272
8,-4.5359979486013415,-0.51078267635693209,1.1307981884493048,0.81093994395200131,4.52066450127335,4.5837853590406734
9,-4.5030879595351632,4.4763457612934552,4.4082067896855497,2.263823420331609,4.2137912815207539,0.62163927079165093
10,-3.9109129254638675,-0.066306804229863125,6.0516366903714642,1.0148555331584692,4.5980214779283006,4.2611205289753391
11,-0.59959316095966031,-0.34185176519995508,2.2438460215342153,1.3305835768763448,-4.2136382374089312,0.60744149819644677
12,-2.1663417140041243,1.1910205450349967,0.57144630984359901,4.4728059768221833,3.333680111000012,0.24795285115025489
13,-2.6361658584371641,3.9445862862397796,5.9503390527636197,4.4523407313646963,-3.7336513397911943,4.498805146752626
14,3.8216869567087706,-1.6853428144455962,3.5527603466872972,0.57800160666267697,4.5596302989669208,3.7813173007242069
15,-1.5370176039267349,4.5192110890742008,0.39084756352560224,-3.9627484889238151,-1.8799854638868583,1.2859908935698743
16,-3.8362002033604603,-0.87716344967683924,2.2640230732440796,-2.1524970604523541,-4.443477307514736,0.89725253205586319
17,4.553688443392037,-3.7669234939909311,5.3156632447523693,4.4474400422514417,-1.3790589902862749,4.9249758921903606
18,4.2991438967306639,-4.0941094103427229,6.2196770111741628,-4.4262989028761792,-1.4705689952233447,2.9340941609659517
19,0.82268315868347308,1.0608334293484498,1.0499076998621697,4.5405715025163467,-3.4494480230299853,1.0284822899725692
20,-1.5096194177886044,2.282756043351263,5.6024986740053642,4.1327388301407009,4.0500656990571464,3.9825728306331953
21,-4.5355948724349213,-4.5146184282814374,0.73416411565247297,-0.54117060569497255,-0.1413225767389914,4.3673039888812877
22,-1.3539832400095042,4.4978973494463581,1.0255714037570069,1.0970339027617424,2.1915633916162385,0.66569511115685809
23,-2.5941775586112104,-0.42046376200495583,5.9749937911445157,-1.1399382786559906,2.524065507255365,0.97425772397123789
24,3.0185362919715111,-1.6278204550151076,1.6570567557627329,1.2843994015366214,-0.68290531814793987,6.1490637288183638
25,1.0264241847519955,-0.29960949359226774,2.0283820901161018,4.5889715003000511,-0.8421538051713604,3.919271353051315
26,-4.0830403221381664,0.47138215630395219,2.0034989600066222,-1.619699714814745,3.8177229036642704,6.028892323094766
27,3.874793061623091,4.6300830463964218,0.21623959204272797,-2.5692043912498121,-0.17931949226841759,1.5664686463421829
28,-0.86425169904715293,-4.3517350271344561,4.4657280017132521,-3.9776346138224818,-4.0342197317948418,2.4914293528566041
29,-4.1732380187693874,4.2244209532193384,3.3639646766033966,4.4638791140725083,2.2942188936740529,2.6813555619071945
30,2.7542031196001515,-2.1385151752446308,1.7591540887837893,-1.7111865635159376,-0.38866212470896944,2.9366115224998928
31,1.8943917525897724,-2.1378133462243545,2.7340893766715304,0.87243824481727472,-0.19397810346818734,3.9001376437141815
32,-3.4582674067749473,0.50735120775958009,5.0158923268975943,-3.7389072440685025,3.7434140939530245,3.4791066166950104
33,4.4136721946242456,3.1556215913932668,0.31136691597386645,-1.2118911372712105,2.4504345972201378,4.9890745963255796
34,-4.2209914025498634,0.1756390993050303,5.0023521909092752,-2.5803025554806922,1.4921644047915361,3.941457760380926
35,4.0923545482808024,-1.5486988498315446,3.2618495494650674,0.7696062747735013,0.066882757196764508,6.1074275223549055
36,2.4484280822073243,-2.1150083767315953,5.350070711761747,-4.2995642941857826,-1.6322836325042411,4.88371369147902
37,-3.5675935985018956,-4.5629456495973821,2.888333250749175,3.2899108561371815,-1.3217608818822271,2.9627722872811666
38,0.50346366986404867,-4.3817310120998831,0.88687297163985013,2.0087271730105272,-1.7480898975579295,1.7312485811464444
39,2.3210092556898019,-2.1202806146077413,5.0277852000656393,4.2387395880803087,2.9063374711229795,3.6604401108638052
40,-4.1591410521974339,0.26010915724728179,1.1946962958358813,-2.5190205753740091,1.6065727229809053,0.39824281000441408
41,-4.2609960286716797,-0.86464061749699805,0.76960945276023152,-2.1643353777957119,0.40317015136756229,4.4582496888430834
42,1.2429446753856759,-4.5265983075784808,4.9187954055057386,-2.3467897113224359,-4.1828615384482495,1.4822529552100567
43,-2.4020822173576062,-0.023388002282736409,4.6077033440899431,4.264026659149323,-4.3960782555286091,0.61202224042447373
44,-3.1626361707898609,-4.2716690073602406,1.3198762283658805,4.3367111917542989,1.1754963233474838,4.1031941015724422
45,-2.0383256006269947,-0.49263206688364569,2.6818050785814087,1.104795019110755,-1.6723676908079419,4.6782986574861614
46,-1.5433931707456914,0.23496365018616938,3.924492272291539,-1.8470295969759909,4.4167218370574641,3.0724310501167245
47,-1.3068517290902593,-0.38317462477471231,0.96123699593796152,4.4433291250280558,-4.5712152183188079,5.3905931115469032
48,-3.3445877152433501,0.45861839907285962,5.3243158939631829,-1.4929268027173936,2.3386249917391,6.0396138052047892
49,4.5179854001653101,-0.93354359260765385,5.8440443623430802,2.8281845757400328,-1.8019315987447024,5.8411741419540908
50,-2.1320379520173471,1.0610292161797794,4.8603924700358743,4.3372217695537802,4.0159407229077324,6.106501286445825
51,4.2516904753832545,0.98814635624210112,1.7773210102958663,-4.1537592718292267,0.53003457364271345,2.0345408028449339
52,-3.8982295726162297,-1.035608976942858,3.0395791875818605,-2.2357629572842628,0.89596345588841153,3.7042968656978639
53,-1.5729346975383529,1.4716161587170244,1.3758390540734655,-1.5787119083611447,3.5479188403786637,3.9176109529496865
54,-4.4430410508295601,4.4358584228265805,3.2183346912842961,1.132147000238537,3.5889948285866744,2.1643993630220768
55,-2.0384029929904521,-0.41299134401625714,5.7120223295211776,-4.0868512822916072,-1.8534835556907456,0.5241673307256749
56,2.7470184597517644,4.4112501908285822,6.0442689692536424,2.8439018455281548,-1.4653098012417933,1.205533601780217
57,-2.3473727569530709,1.1508867555063524,0.67565992043620637,1.3014714328702865,3.7584873017406313,4.4249885650880119
58,-0.1324709193185285,-0.45240911325772792,5.3695011975955786,1.5463170846604619,-1.1990366369120564,3.9474666987604676
59,0.99877466865359921,-1.4563566994626722,6.2644788318723625,4.3809090680635325,1.6702610460315617,1.8793298317095177
60,-0.28738305830200694,-4.2153109876882331,5.1609292783220519,3.7805110174693883,-1.9279626790645299,5.820746819950446
61,4.1898386394082188,3.3770609836943972,0.12392673591388144,-3.6965873125272433,-0.81611787641805744,0.4222956216694691
62,-2.4282284111224808,-3.9360210663228523,0.62443230470495303,1.048195043053588,4.5565129752012083,2.7350256872262562
63,1.9140911619817169,-1.7872145110749251,0.80824443443585015,0.71416916986166701,-0.058686732175652345,2.163001093351427
64,1.1463265278782773,4.0791568417126882,5.4266649631167541,4.496120619009444,-2.2119727448288993,5.4567250727958214
65,4.2027181065935828,4.4833742134096504,3.0365053712169869,4.1980789008737958,-1.1927189920978765,0.071007021043823795
66,4.1644637627212955,-0.97581272587885071,1.5149957285297764,0.61899409611163136,-0.21112436295389436,1.0382090667442825
67,4.1522282607432501,0.10798911160350677,0.18042590969311206,-3.659554287720673,-0.86326145233605356,4.6573902343209745
68,4.264945913753925,2.9510904530500914,2.7305708226843031,4.6197934057631294,-1.5476734221961177,5.2747348213447109
69,-4.2932040109626524,-1.5525187557394071,6.0809164858635603,0.85693322041569786,1.7512895962041455,1.1620505977913236
70,4.5779629592676798,2.6914393287334573,5.2480230945426207,-4.0125760330703724,4.0580250015041042,6.1965180671727964
71,0.73114462149464288,1.9707408453382547,0.72154218925127322,-2.0610249737081587,0.33147104712837905,1.6857817341324774
72,4.5817377055029809,1.4921812115912223,1.4346455121777963,-1.8021044605884629,2.8684476320573609,2.536808896357817
73,4.5079170847943111,1.5353006736602284,1.3384330302097061,0.88648274155431039,0.36948473242347379,0.080871096365324746
74,-4.2084031178044246,-0.78930404822173017,1.2926534382245813,-3.8190475762707332,0.42049038307495312,1.4983552311860613
75,4.3652570764222851,-1.1616966300425799,3.2434909670545014,-3.769558541716358,-0.46486450034640292,1.5719042754198662
76,1.0724121989547255,2.5425544356824537,4.9923093088552575,4.4344195216043314,-0.29350961705078671,4.2573056394382043
77,-0.80442615367363857,-0.47465956778164031,2.2059856624457037,4.4511592910874604,3.6943817412727444,5.6327693924993945
78,4.3342721322837114,2.185219003838955,3.9766808634030526,-4.489576806995597,-3.1601592767265463,2.8011944623181133
79,-3.1302214194285103,-4.4057009182830509,0.34440170026296429,-3.6508615422473376,0.59309603478715811,6.0924383686050456
80,-3.7880402713398631,-1.901939992419722,2.1129945380305872,3.1337704909581845,-1.248900732419326,0.55854048931509803
81,4.0353083334015079,-1.8284158290219765,0.75652573464435335,-2.65421391461657,2.8131112858873291,2.3281531978048964
82,4.6122747981808896,1.989558365994859,3.7964201663382049,-4.4624530401461087,-0.1029363736465152,0.20652603995985178
83,3.5375549597901994,-1.869860803752589,5.6132769208507458,1.2529518376351785,-1.0623165275653368,0.023453749583174002
84,1.3335303942804924,4.5144840813969562,2.1374858756371502,-3.8207899530637004,-0.9032437497511312,4.6880431000750278
85,-0.14631709430493611,-4.0146664021735479,1.2513097600514063,3.2523465186000102,-2.8482429222418828,2.6995288915130562
86,-1.4204486918883861,-4.4540000806874005,3.0423645585712018,-3.8360794551141097,-1.5737467218800916,2.1106510459021406
87,-1.7492626016856763,0.47289134937175792,2.1195725820039057,-4.5071675784595611,4.2117421108664512,2.8862002855384139
88,4.4506607002157743,0.1808345391038948,2.3938095228425191,1.9602350959736112,-2.0062919339158847,5.6258965762638944
89,-3.1305685691126719,4.5568944979722161,1.6799926264440213,1.264975236393564,1.9713340956841749,5.5748468325836598
90,4.5914869165849783,2.3499186583319718,5.2956810536024399,-4.2663114056649327,-4.5075834645592359,0.62888985179673162
91,4.2768621562917666,-0.03578643561056527,3.0200173251995266,3.5874049679449733,4.3179287949321541,4.5187936851032857
92,4.1263452582860829,0.24327343263180623,2.9053609014213464,-1.0731006069272508,-4.5449880515051966,0.57616502432428696
93,3.3473012481642712,-2.9008011882199414,0.71414518965481577,4.4295829721732023,1.4691384006774513,3.1446680130869735
94,-2.2953436399803495,-4.2130811755976803,0.67356779566064029,1.0015334191520342,0.035638209734239368,3.1120582543900794
95,-3.1759175355080647,-4.5508782546071123,1.9674866440319136,4.1311710779018291,0.34378925053108933,2.0569345737894871
96,1.4424685194496423,4.3581879170338844,1.115828262895691,1.330477929625431,-2.8660045012053326,0.69091531510459525
97,4.2943207466502269,2.0650112344416529,5.8332964597585102,4.2221845235686146,4.2589471693757375,0.75320604929442536
98,4.4091386651574389,-3.9583858675040684,5.4833320840310771,2.1710529026702421,-1.8421717524688863,2.4644755016981441
99,4.5066523163661856,1.8861108596670606,0.49238263860627279,-2.3591941230984679,0.92971869674500063,5.5592703553584668
100,0.964865401022859,3.645192487096736,0.90513576438582322,4.375768791983111,4.407793736003395,1.2545435871390116
